,model,prompt_method,prompt_short,sample_size,target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
2452,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,3.8,475.0,85.234,2.315,2.985e+21,179400000000000.0,38.6
2453,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.291,30.0,2.326,3.3,6.287e+20,77530000000000.0,4.6
2454,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.512,80.0,2.412,3.3,2.444e+20,30150000000000.0,5.2
2455,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.687,30.0,2.401,3.3,6.489e+20,80040000000000.0,6.5
2456,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.893,279.0,2.359,3.3,6.856e+19,8455000000000.0,5.8
2457,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.421,30.0,2.348,3.3,6.345e+20,78260000000000.0,4.7
2458,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.748,187.0,2.397,3.3,1.039e+20,12820000000000.0,6.4
2459,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.311,30.0,2.329,3.3,6.296e+20,77640000000000.0,4.2
2460,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,6.2,500.0,143.982,2.789,3.452e+21,287900000000000.0,35.7
2461,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.623,30.0,2.386,3.3,6.449e+20,79530000000000.0,6.0
2462,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.529,463.0,2.411,3.3,4.222e+19,5207000000000.0,4.9
2463,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.814,30.0,2.437,3.3,6.586e+20,81220000000000.0,6.7
2464,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.276,30.0,2.301,3.3,6.218e+20,76690000000000.0,4.1
2465,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,polystyrene,0.6,500.0,129.345,4.218,1.286e+21,258700000000000.0,59.8
2466,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.957,279.0,2.352,3.3,6.835e+19,8429000000000.0,5.6
2467,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.403,30.0,2.359,3.3,6.376e+20,78640000000000.0,4.9
2468,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.692,187.0,2.392,3.3,1.037e+20,12790000000000.0,6.6
2469,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.538,30.0,2.373,3.3,6.413e+20,79090000000000.0,5.4
2470,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,aluminium,4.5,1200.0,210.0,45.0,6.912e+18,175000000000000.0,18.5
2471,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.779,30.0,2.428,3.3,6.562e+20,80940000000000.0,6.6
2472,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.335,30.0,2.342,3.3,6.329e+20,78060000000000.0,4.4
2473,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.618,279.0,1.586,3.3,4.609e+19,5685000000000.0,4.1
2474,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.492,80.0,2.378,3.3,2.41e+20,29730000000000.0,5.0
2475,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.593,30.0,2.378,3.3,6.427e+20,79260000000000.0,5.8
2476,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.482,30.0,2.352,3.3,6.357e+20,78400000000000.0,4.6
2477,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.769,279.0,1.598,3.3,4.644e+19,5728000000000.0,4.9
2478,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.273,30.0,2.313,3.3,6.251e+20,77100000000000.0,4.2
2479,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,1.0,187.0,2.387,3.3,1.035e+20,12760000000000.0,6.5
2480,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,4.0,475.0,100.5,2.4,3.3e+21,211600000000000.0,38.5
2481,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.685,30.0,2.401,3.3,6.488e+20,80030000000000.0,6.0
2482,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.521,80.0,2.389,3.3,2.421e+20,29860000000000.0,5.2
2483,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.359,30.0,2.341,3.3,6.327e+20,78030000000000.0,4.4
2484,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.876,279.0,2.358,3.3,6.854e+19,8453000000000.0,5.8
2485,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.293,30.0,2.325,3.3,6.284e+20,77500000000000.0,4.3
2486,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.732,187.0,2.395,3.3,1.039e+20,12810000000000.0,6.7
2487,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.611,30.0,2.417,3.3,6.532e+20,80560000000000.0,6.1
2488,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.504,463.0,2.412,3.3,4.224e+19,5209000000000.0,4.7
2489,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,5.0,500.0,135.2,2.8,2.9e+21,270400000000000.0,35.6
2490,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.398,30.0,2.358,3.3,6.372e+20,78590000000000.0,4.5
2491,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.892,279.0,2.351,3.3,6.833e+19,8431000000000.0,5.7
2492,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.557,30.0,2.389,3.3,6.457e+20,79630000000000.0,5.3
2493,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.715,187.0,2.402,3.3,1.042e+20,12850000000000.0,6.4
2494,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.468,80.0,2.371,3.3,2.403e+20,29640000000000.0,4.8
2495,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.631,30.0,2.394,3.3,6.47e+20,79800000000000.0,5.9
2496,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,3.5,475.0,85.7,2.3,3.1e+21,180400000000000.0,33.2
2497,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.789,279.0,2.342,3.3,6.806e+19,8394000000000.0,5.5
2498,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.336,30.0,2.334,3.3,6.308e+20,77800000000000.0,4.1
2499,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.952,187.0,2.379,3.3,1.032e+20,12730000000000.0,6.6
2500,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.583,30.0,2.381,3.3,6.435e+20,79370000000000.0,5.2
2501,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,3.8,475.0,95.6,2.35,3.212e+21,201300000000000.0,38.7
2502,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.729,279.0,1.592,3.3,4.627e+19,5707000000000.0,4.7
2503,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.492,30.0,2.352,3.3,6.357e+20,78400000000000.0,4.6
2504,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.815,187.0,2.387,3.3,1.035e+20,12770000000000.0,6.5
2505,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.277,30.0,2.319,3.3,6.267e+20,77290000000000.0,4.2
2506,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,6.5,500.0,145.2,3.1,3.123e+21,290400000000000.0,35.2
2507,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.688,30.0,2.412,3.3,6.519e+20,80400000000000.0,6.4
2508,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.561,463.0,2.411,3.3,4.222e+19,5207000000000.0,5.1
2509,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.423,30.0,2.347,3.3,6.343e+20,78240000000000.0,4.4
2510,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,aluminium,4.2,1200.0,210.5,45.0,6.912e+18,175400000000000.0,18.5
2511,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.932,279.0,2.351,3.3,6.832e+19,8429000000000.0,5.8
2512,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.387,30.0,2.336,3.3,6.313e+20,77860000000000.0,4.3
2513,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.755,30.0,2.428,3.3,6.562e+20,80930000000000.0,6.7
2514,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.619,80.0,2.441,3.3,2.474e+20,30510000000000.0,5.3
2515,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.502,30.0,2.359,3.3,6.376e+20,78630000000000.0,4.7
2516,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,2.7,475.0,82.4,2.18,3.075e+21,173500000000000.0,32.8
2517,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.843,30.0,2.417,3.3,6.532e+20,80560000000000.0,6.6
2518,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.296,30.0,2.301,3.3,6.219e+20,76700000000000.0,4.1
2519,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.701,279.0,1.588,3.3,4.614e+19,5691000000000.0,4.9
2520,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.578,30.0,2.395,3.3,6.472e+20,79830000000000.0,5.6
2521,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.449,80.0,1.592,3.3,1.614e+20,19900000000000.0,4.2
2522,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.672,30.0,2.401,3.3,6.488e+20,80030000000000.0,6.3
2523,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.521,463.0,2.398,3.3,4.2e+19,5180000000000.0,4.6
2524,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.789,187.0,2.392,3.3,1.037e+20,12790000000000.0,6.4
2525,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.562,30.0,2.378,3.3,6.427e+20,79260000000000.0,5.8
2526,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.731,279.0,1.589,3.3,4.618e+19,5697000000000.0,4.2
2527,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,3.8,475.0,95.421,2.315,3.215e+21,200900000000000.0,38.7
2528,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.489,80.0,2.401,3.3,2.434e+20,30010000000000.0,4.7
2529,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.683,30.0,2.412,3.3,6.519e+20,80400000000000.0,6.5
2530,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.275,30.0,2.329,3.3,6.295e+20,77630000000000.0,4.2
2531,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.892,187.0,2.389,3.3,1.036e+20,12780000000000.0,5.7
2532,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.621,463.0,2.411,3.3,4.222e+19,5207000000000.0,5.2
2533,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,aluminium,4.5,1200.0,210.0,50.0,5.615e+18,175000000000000.0,14.5
2534,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.518,30.0,2.361,3.3,6.381e+20,78700000000000.0,4.9
2535,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.777,279.0,1.576,3.3,4.58e+19,5648000000000.0,4.7
2536,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,6.2,500.0,140.823,2.891,2.675e+21,281600000000000.0,35.2
2537,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.403,30.0,2.351,3.3,6.354e+20,78370000000000.0,5.1
2538,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.689,30.0,2.395,3.3,6.473e+20,79840000000000.0,6.3
2539,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.549,187.0,2.401,3.3,1.041e+20,12840000000000.0,5.9
2540,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.312,30.0,2.317,3.3,6.262e+20,77230000000000.0,4.6
2541,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.936,279.0,2.358,3.3,6.854e+19,8453000000000.0,5.6
2542,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.758,30.0,2.437,3.3,6.587e+20,81240000000000.0,6.7
2543,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.482,80.0,2.388,3.3,2.42e+20,29850000000000.0,5.3
2544,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.668,463.0,2.421,3.3,4.24e+19,5229000000000.0,5.0
2545,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,5.5,500.0,132.541,2.763,2.885e+21,265100000000000.0,33.9
2546,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.593,30.0,2.382,3.3,6.439e+20,79410000000000.0,6.0
2547,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.815,187.0,2.372,3.3,1.029e+20,12690000000000.0,6.4
2548,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.271,30.0,2.321,3.3,6.273e+20,77370000000000.0,4.3
2549,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.698,279.0,1.593,3.3,4.629e+19,5709000000000.0,4.9
2550,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.482,30.0,2.341,3.3,6.327e+20,78030000000000.0,4.8
2551,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.769,279.0,1.603,3.3,4.658e+19,5745000000000.0,5.2
2552,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.593,30.0,2.368,3.3,6.401e+20,78940000000000.0,6.2
2553,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.273,30.0,2.305,3.3,6.229e+20,76820000000000.0,4.4
2554,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,1.0,187.0,2.431,3.3,1.054e+20,13000000000000.0,6.8
2555,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.506,463.0,2.394,3.3,4.193e+19,5171000000000.0,4.8
2556,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.443,30.0,2.374,3.3,6.416e+20,79130000000000.0,5.5
2557,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.626,30.0,2.425,3.3,6.553e+20,80820000000000.0,6.8
2558,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.723,279.0,1.582,3.3,4.599e+19,5672000000000.0,4.5
2559,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.597,80.0,2.423,3.3,2.455e+20,30280000000000.0,5.5
2560,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.301,30.0,2.337,3.3,6.317e+20,77910000000000.0,4.5
2561,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.54,30.0,2.409,3.3,6.51e+20,80290000000000.0,6.2
2562,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.663,279.0,1.548,3.3,4.499e+19,5549000000000.0,4.8
2563,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.981,187.0,2.357,3.3,1.022e+20,12590000000000.0,6.2
2564,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.279,30.0,2.314,3.3,6.253e+20,77120000000000.0,4.0
2565,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,4.0,475.0,110.322,2.428,3.479e+21,232300000000000.0,41.4
2566,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,1.1,500.0,28.512,2.448,8.404e+20,57020000000000.0,29.7
2567,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,aluminium,5.0,1500.0,270.0,60.0,4.415e+18,180000000000000.0,16.0
2568,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,polystyrene,0.8,500.0,122.472,2.626,3.137e+21,244900000000000.0,79.2
2569,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,polystyrene,0.3,500.0,112.59,3.354,1.768e+21,225200000000000.0,55.0
2570,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,polypropylene,0.8,500.0,153.9,4.711,1.224e+21,307800000000000.0,80.8
2571,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.529,30.0,2.413,3.3,6.522e+20,80440000000000.0,6.2
2572,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.27,30.0,2.265,3.3,6.122e+20,75500000000000.0,4.0
2573,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.661,279.0,1.573,3.3,4.571e+19,5637000000000.0,5.0
2574,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.551,30.0,2.341,3.3,6.327e+20,78030000000000.0,4.5
2575,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.583,30.0,2.381,3.3,6.436e+20,79370000000000.0,5.8
2576,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.492,279.0,1.586,3.3,4.609e+19,5685000000000.0,4.2
2577,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.756,30.0,2.412,3.3,6.518e+20,80390000000000.0,6.5
2578,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.318,30.0,2.329,3.3,6.295e+20,77630000000000.0,4.7
2579,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.689,187.0,2.395,3.3,1.039e+20,12810000000000.0,5.2
2580,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.401,30.0,2.356,3.3,6.368e+20,78540000000000.0,4.9
2581,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.872,279.0,2.351,3.3,6.833e+19,8432000000000.0,5.7
2582,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.537,463.0,2.422,3.3,4.242e+19,5232000000000.0,4.6
2583,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.715,30.0,2.435,3.3,6.581e+20,81170000000000.0,6.7
2584,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.298,30.0,2.315,3.3,6.257e+20,77170000000000.0,4.3
2585,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.621,80.0,2.441,3.3,2.474e+20,30510000000000.0,5.1
2586,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.458,30.0,2.372,3.3,6.41e+20,79060000000000.0,5.3
2587,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.943,279.0,2.343,3.3,6.81e+19,8398000000000.0,5.9
2588,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.376,30.0,2.345,3.3,6.337e+20,78170000000000.0,4.6
2589,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.782,187.0,2.401,3.3,1.041e+20,12840000000000.0,6.4
2590,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.514,30.0,2.389,3.3,6.457e+20,79630000000000.0,5.5
2591,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.669,463.0,2.408,3.3,4.217e+19,5201000000000.0,5.0
2592,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.348,30.0,2.339,3.3,6.321e+20,77970000000000.0,4.8
2593,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.895,279.0,2.359,3.3,6.856e+19,8455000000000.0,5.8
2594,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.431,30.0,2.361,3.3,6.38e+20,78690000000000.0,5.0
2595,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.736,187.0,2.387,3.3,1.035e+20,12760000000000.0,5.6
2596,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.604,30.0,2.403,3.3,6.494e+20,80100000000000.0,6.1
2597,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.286,30.0,2.321,3.3,6.273e+20,77360000000000.0,4.5
2598,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.827,279.0,2.337,3.3,6.793e+19,8377000000000.0,5.5
2599,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,3.5,475.0,95.723,2.325,3.312e+21,201500000000000.0,38.2
2600,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.593,30.0,2.356,3.3,6.366e+20,78520000000000.0,5.8
2601,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.482,30.0,2.341,3.3,6.326e+20,78020000000000.0,4.4
2602,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.769,279.0,1.603,3.3,4.658e+19,5745000000000.0,4.2
2603,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.273,30.0,2.305,3.3,6.229e+20,76820000000000.0,4.0
2604,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,4.0,475.0,90.558,2.222,3.41e+21,190600000000000.0,41.5
2605,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.551,80.0,2.423,3.3,2.455e+20,30280000000000.0,4.8
2606,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.663,187.0,2.368,3.3,1.027e+20,12660000000000.0,6.2
2607,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.529,30.0,2.413,3.3,6.522e+20,80440000000000.0,6.2
2608,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.641,279.0,1.573,3.3,4.571e+19,5637000000000.0,4.3
2609,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.584,30.0,2.429,3.3,6.564e+20,80960000000000.0,4.9
2610,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.443,30.0,2.374,3.3,6.416e+20,79130000000000.0,5.5
2611,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.595,279.0,1.559,3.3,4.531e+19,5588000000000.0,4.0
2612,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.538,30.0,2.366,3.3,6.396e+20,78880000000000.0,4.0
2613,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,gold,1.1,500.0,28.512,2.448,8.404e+20,57020000000000.0,29.7
2614,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.587,80.0,2.453,3.3,2.486e+20,30660000000000.0,4.8
2615,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.617,30.0,2.344,3.3,6.336e+20,78140000000000.0,5.5
2616,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.603,463.0,2.39,3.3,4.185e+19,5161000000000.0,5.5
2617,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.573,30.0,2.333,3.3,6.307e+20,77780000000000.0,4.0
2618,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.643,279.0,1.549,3.3,4.501e+19,5551000000000.0,4.0
2619,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.58,463.0,2.431,3.3,4.257e+19,5250000000000.0,4.8
2620,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.597,279.0,1.582,3.3,4.599e+19,5672000000000.0,4.0
2621,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.572,30.0,2.425,3.3,6.553e+20,80820000000000.0,6.8
2622,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.625,30.0,2.36,3.3,6.379e+20,78670000000000.0,6.2
2623,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,aluminium,5.0,1500.0,270.0,60.0,4.415e+18,180000000000000.0,16.0
2624,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.617,463.0,2.37,3.3,4.15e+19,5118000000000.0,4.4
2625,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.482,30.0,2.31,3.3,6.24e+20,77000000000000.0,4.4
2626,claude-3-5-sonnet-20240620,self_consistency,sc,rs_size_150,plastic,0.769,30.0,2.41,3.3,6.51e+20,80330000000000.0,6.2
